duration,protocol_type,src_bytes,dst_bytes,count,label
0,1,28,0,42,1
0,1,45,135,79,0
0,0,238,866,12,0
12085,1,146,105,2,0
207,0,192,464,8,0
0,0,0,0,237,1
0,0,274,18930,1,0
0,0,750,344,1,0
0,0,0,0,282,1
0,0,316,11609,24,0
0,0,0,0,126,1
0,0,0,0,1,0
0,1,44,130,80,0
0,0,306,1075,7,0
0,1,100,0,1,1
0,0,0,0,136,1
0,0,0,0,111,1
0,0,199,1582,12,0
0,0,214,1737,5,0
0,0,225,15105,4,0
0,0,0,0,270,1
0,0,0,0,292,1
0,0,0,0,191,1
0,0,0,0,172,1
0,0,308,2688,19,0
0,0,0,0,116,1
0,0,59,0,3,0
0,0,206,576,14,0
0,1,44,44,146,0
0,0,0,0,206,1
0,0,0,0,32,1
0,0,0,0,233,1
0,0,0,0,1,0
2620,1,146,105,5,0
0,0,0,0,102,1
0,2,1480,0,2,1
0,0,0,0,104,1
0,1,44,126,122,0
0,0,339,5775,6,0
0,0,240,1002,16,0
0,2,8,0,1,1
0,0,0,0,104,1
0,0,54540,8314,6,1
0,0,0,0,132,1
0,0,226,1151,12,0
0,0,0,0,147,1
0,0,0,0,298,1
0,0,0,0,233,1
0,2,1032,0,132,1
0,0,205,310,11,0
0,0,260,11113,1,0
2,0,2142,331,1,0
0,0,281,2408,6,0
0,0,229,2196,8,0
0,0,235,805,8,0
0,0,3468,0,24,0
0,0,0,0,206,1
0,0,0,0,121,1
0,0,286,301,33,0
0,1,103,0,2,0
0,0,194,1366,4,0
0,1,44,132,194,0
1,0,0,0,84,1
0,0,304,1000,2,0
0,0,317,7523,31,0
0,0,0,0,1,1
0,0,206,12884,2,0
0,0,2381,326,1,0
17233,1,146,105,4,0
0,0,257,1942,11,0
19,1,105,147,2,0
0,0,0,0,276,1
0,0,193,2700,7,0
0,0,618,492,1,0
0,0,854,452,1,0
0,0,126,179,2,1
0,0,54540,8314,3,1
0,0,238,3227,1,0
0,0,0,0,57,1
0,1,42,0,1,0
0,0,1226,390,1,0
0,1,105,146,4,0
0,0,313,25519,1,0
0,0,282,1227,4,0
0,0,210,1117,5,0
0,0,0,0,3,1
0,1,46,125,105,0
0,2,1032,0,511,1
0,0,805,337,1,0
0,0,0,0,132,1
0,0,0,0,99,1
0,0,0,0,257,1
11565,0,565,111864,1,0
0,1,28,0,89,1
0,0,254,11211,1,0
0,0,271,494,1,0
0,2,520,0,323,1
0,0,0,0,1,0
0,1,33,0,1,0
0,0,0,0,81,1
0,0,0,0,298,1
0,0,248,766,8,0
0,0,303,13335,4,0
0,0,316,990,22,0
0,0,0,0,119,1
0,0,167,19827,1,0
0,0,242,11675,1,0
0,0,277,313,14,0
0,0,0,0,1,1
0,2,78,0,27,0
0,0,0,0,133,1
0,0,283,917,2,0
0,2,1032,0,511,1
0,0,0,0,283,1
0,0,0,0,511,1
0,0,245,259,1,0
0,2,520,0,417,1
0,0,186,690,9,0
0,0,0,0,20,1
0,0,302,1380,4,0
0,0,0,0,241,1
0,0,0,0,227,1
0,0,0,0,1,0
38192,0,1,0,2,1
0,0,0,0,511,1
0,0,205,2528,15,0
0,0,0,0,290,1
0,0,0,0,258,1
0,1,46,81,237,0
0,1,44,130,308,0
28,1,44,44,3,0
0,0,0,0,153,1
0,0,304,13204,8,0
1,0,1250,327,1,0
0,0,0,0,106,1
3083,1,147,105,1,0
17,0,1175,335,1,0
0,0,283,16588,7,0
0,0,0,0,1,0
0,0,0,0,118,1
0,1,44,136,151,0
0,0,0,0,289,1
42636,0,1,0,2,1
0,0,220,536,10,0
0,0,0,0,273,1
0,0,0,0,289,1
0,1,43,107,2,0
0,2,1032,0,367,1
0,0,147,18932,1,0
0,0,0,0,1,0
0,0,382,1503,11,0
0,0,237,34513,3,0
0,0,567,0,1,0
0,0,0,0,33,1
0,0,0,0,285,1
0,0,0,0,3,1
98,0,338,238,1,0
0,2,8,0,1,1
0,0,35195,0,24,0
0,0,0,0,277,1
0,0,0,0,149,1
0,0,0,0,2,0
0,0,0,0,127,1
0,0,0,0,130,1
0,0,370,2113,15,0
0,2,1032,0,510,1
0,0,0,0,205,1
0,0,0,0,139,1
2630,1,147,105,1,0
0,0,301,354,21,0
0,0,243,201,6,0
0,0,0,0,252,1
0,0,331,278,12,0
0,0,0,0,279,1
0,0,288,2001,38,0
0,0,212,1709,9,0
0,0,0,0,242,1
0,1,42,42,13,0
1,0,1403,337,1,0
3301,1,146,105,2,0
0,0,230,43800,1,0
0,0,0,0,262,1
0,0,0,0,201,1
0,0,301,1364,10,0
0,2,8,0,1,1
0,0,26408,0,8,0
0,0,0,0,10,1
0,0,748,0,1,0
0,0,1186,437,1,0
0,0,0,0,137,1
0,1,1,0,23,1
1,0,928,363,1,0
0,0,0,0,254,1
0,2,8,0,1,1
3,0,1996,338,1,0
0,0,0,0,120,1
0,0,0,0,235,1
2550,1,146,105,1,0
0,2,30,0,2,0
0,0,230,9542,1,0
0,0,0,0,260,1
0,0,0,0,247,1
0,0,300,375,1,0
0,0,0,0,272,1
0,0,0,0,242,1
0,1,44,134,69,0
1,0,1392,335,1,0
0,0,323,2052,5,0
0,0,0,0,1,0
15,0,1338,326,1,0
0,0,296,1295,2,0
0,0,0,0,208,1
0,1,1,0,25,1
0,0,0,0,220,1
32,1,110,44,8,0
0,0,256,791,1,0
0,0,9210,333,1,0
0,1,43,43,139,0
2671,1,147,105,6,0
0,0,299,1443,35,0
0,0,641,0,2,0
0,0,1930,279,2,0
0,0,1334,339,1,0
0,0,340,805,22,0
0,0,1049,326,1,0
0,1,44,110,195,0
0,0,189,314,33,0
0,0,299,2698,3,0
0,0,1436,433,1,0
0,0,280,885,2,0
5,0,1266,330,1,0
0,1,105,146,5,0
0,0,276,296,9,0
0,2,18,0,1,1
0,0,227,20791,4,0
0,0,368,451,9,0
0,0,268,22835,1,0
0,0,0,0,222,1
0,0,0,0,1,1
0,1,43,128,195,0
0,0,748,0,1,0
0,0,347,483,27,0
9645,1,146,105,1,0
0,0,8766,0,4,0
0,0,1363,0,17,0
0,2,146,0,5,0
0,1,24,24,1,0
0,0,0,0,34,1
0,0,251,7823,16,0
0,0,0,0,241,1
0,0,0,0,2,0
0,0,0,0,65,1
0,1,43,43,140,0
0,0,304,255,2,0
0,1,1,0,7,1
0,2,8,0,1,1
0,0,228,462,21,0
0,0,3035,278,1,0
0,1,44,115,192,0
0,0,172,0,1,0
0,0,218,983,24,0
0,0,0,0,276,1
1,0,888,335,1,0
0,0,0,0,18,1
2,0,2352,333,1,0
0,1,43,125,35,0
0,0,205,4275,12,0
0,0,0,0,1,1
0,0,0,0,118,1
0,0,0,0,273,1
0,0,334,0,1,1
0,0,199,301,23,0
0,0,0,0,238,1
0,0,310,3567,2,0
0,0,253,276,3,0
0,0,0,0,130,1
4545,1,147,105,1,0
0,0,299,4046,1,0
0,0,320,2233,10,0
0,0,221,4116,26,0
0,0,334,0,2,1
0,0,0,0,223,1
0,0,313,3222,1,0
0,0,54540,8314,2,1
0,0,0,0,81,1
0,0,0,0,511,1
0,0,317,1856,21,0
0,0,0,0,256,1
0,0,1509,332,1,0
0,1,1,0,146,1
0,0,231,2239,5,0
0,0,0,0,114,1
0,0,0,0,176,1
26,0,336,1063,1,0
0,2,8,0,1,1
0,0,145,20629,2,0
0,0,0,0,283,1
0,0,307,3222,7,0
4,0,138,2073,1,0
23,1,105,147,2,0
0,0,0,0,270,1
0,0,0,0,268,1
0,1,105,146,7,0
0,0,0,0,226,1
0,1,45,144,6,0
0,0,0,0,1,1
0,1,32,0,1,0
5,0,339,279,1,0
0,1,46,92,218,0
0,0,0,0,8,1
19,1,42,42,2,0
0,0,749,0,2,0
0,0,215,52248,17,0
0,0,308,12542,10,0
0,1,43,43,165,0
0,0,0,0,1,0
0,0,313,11803,5,0
0,0,216,5937,2,0
0,0,228,4869,13,0
0,0,226,2150,7,0
0,0,0,0,270,1
0,0,287,3880,16,0
0,0,0,0,269,1
0,0,0,0,277,1
0,1,42,42,9,0
0,0,0,0,236,1
0,1,43,131,2,0
0,2,8,0,1,1
0,0,362,936,16,0
0,1,46,141,166,0
0,0,0,0,229,1
2,0,0,0,391,1
0,0,250,271,2,0
0,2,8,0,1,1
0,0,0,0,290,1
0,0,0,0,111,1
0,0,0,0,511,1
0,0,235,3675,4,0
0,0,0,0,241,1
0,0,338,278,1,0
0,0,54540,8314,5,1
0,1,43,43,153,0
0,0,227,4039,2,0
0,1,42,42,4,0
101,0,305,4254,26,0
0,1,45,138,77,0
0,0,354,8658,9,0
0,0,309,296,2,0
0,0,0,0,24,1
0,0,239,392,8,0
0,0,229,2573,3,0
0,2,30,0,2,0
0,0,7940,0,9,0
0,0,234,743,16,0
0,0,1556,0,4,0
0,2,8,0,1,1
1,0,35,130,2,0
0,2,8,0,1,1
0,0,226,2631,3,0
0,0,173,25660,1,0
0,0,311,293,4,0
0,0,268,970,5,0
0,0,0,0,274,1
0,0,236,3429,22,0
0,0,659,322,1,0
0,0,0,0,34,1
0,0,0,0,279,1
0,0,0,0,72,1
0,0,371,5081,10,0
32,0,162,19469,1,0
0,1,45,80,152,0
13,0,54540,8314,3,1
0,1,1,0,11,1
11,0,2710,366,1,0
0,0,334,0,2,1
0,0,337,1949,7,0
0,1,45,138,326,0
0,0,0,0,130,1
0,1,43,75,122,0
0,1,44,133,47,0
0,0,0,0,144,1
0,0,252,640,4,0
0,0,14,37,1,0
0,0,54540,8314,5,1
0,0,1690,0,4,0
0,0,748,0,1,0
0,0,0,0,128,1
0,0,301,12360,10,0
0,0,0,0,147,1
0,0,160,421,1,0
0,0,0,0,137,1
0,1,45,130,129,0
0,0,304,6084,17,0
0,0,0,0,167,1
0,0,262,531,8,0
0,0,333,3293,13,0
0,0,286,1368,1,0
0,0,0,0,109,1
0,0,315,1015,12,0
0,0,0,0,295,1
0,2,30,0,1,0
0,0,0,0,279,1
0,0,263,292,1,0
0,0,220,8258,5,0
0,0,0,0,220,1
0,0,0,0,187,1
0,0,360,2756,9,0
0,0,0,0,238,1
0,0,0,0,120,1
0,1,45,126,77,0
0,0,0,0,23,1
1,0,1384,362,1,0
0,0,1722,363,1,0
0,0,0,0,509,1
0,0,304,2698,1,0
0,0,192,318,2,0
4,0,1157,333,1,0
0,0,0,0,29,1
0,0,220,262,12,0
0,0,567,0,2,0
0,2,8,0,1,1
0,1,105,0,2,0
0,1,46,46,92,0
0,0,0,0,141,1
0,1,43,135,95,0
0,0,357,269,9,0
0,0,0,0,100,1
0,0,0,0,121,1
0,0,0,0,179,1
0,0,0,0,259,1
0,0,226,2648,14,0
0,1,45,45,178,0
0,0,10389,0,6,0
0,0,0,0,122,1
0,0,260,828,7,0
0,0,0,0,1,0
0,0,196,467,6,0
0,0,308,186,13,0
0,0,879,0,13,0
0,0,0,0,139,1
0,0,0,0,217,1
0,0,0,0,268,1
0,0,0,0,176,1
11431,1,147,105,2,0
0,0,567,0,1,0
0,1,43,126,177,0
0,0,0,0,68,1
0,0,302,1451,9,0
0,0,0,0,260,1
0,0,7,147,1,0
0,0,0,0,103,1
0,0,0,0,208,1
0,0,305,3819,2,0
0,0,330,749,20,0
0,0,0,0,1,1
0,0,0,0,249,1
0,1,44,44,156,0
0,0,338,260,3,0
0,0,0,15,1,1
0,0,0,0,1,1
0,0,0,0,248,1
0,1,28,0,81,1
0,0,0,0,256,1
0,0,304,2785,10,0
0,0,0,0,81,1
0,0,210,762,1,0
0,0,248,2462,2,0
0,0,0,0,107,1
0,0,0,0,110,1
0,1,92,0,1,0
0,2,182,0,8,0
0,1,215,0,1,1
0,0,0,0,226,1
0,0,0,0,43,1
0,0,216,1302,3,0
0,0,321,476,13,0
0,0,321,322,7,0
0,0,0,0,133,1
0,0,154,12990,1,0
0,1,43,126,37,0
0,0,405,7303,18,0
0,0,0,0,117,1
0,0,199,2441,9,0
0,0,2165,388,1,0
0,0,637,0,8,0
0,0,0,0,442,1
0,0,190,2543,7,0
0,0,261,29122,1,0
0,0,0,0,511,1
0,0,334,0,1,1
0,0,0,0,240,1
0,0,0,0,433,1
16,1,105,147,2,0
0,0,54540,8314,2,1
0,0,0,0,40,1
0,0,0,0,43,1
0,0,0,0,148,1
0,0,297,498,12,0
0,1,48,48,1,0
0,0,0,0,122,1
0,0,0,0,108,1
0,0,268,294,11,0
0,1,1,0,20,1
0,0,383,0,2,0
0,0,0,0,82,1
0,0,0,0,262,1
0,0,207,2596,44,0
0,0,0,0,148,1
0,2,1032,0,511,1
0,0,298,3751,1,0
0,0,292,434,18,0
1979,1,145,105,2,0
0,0,0,0,242,1
0,0,0,0,277,1
0,0,0,0,511,1
0,0,0,0,16,1
0,0,0,0,4,1
0,2,181,0,2,0
0,0,0,0,129,1
1,0,1171,332,1,0
0,0,311,1295,3,0
0,0,0,0,293,1
0,0,0,0,122,1
0,1,45,115,1,0
0,0,743,333,2,0
0,1,44,74,123,0
0,0,0,0,268,1
5,0,109,5573,1,0
0,0,0,0,1,0
0,0,200,15698,11,0
0,0,373,7329,5,0
0,1,46,80,289,0
0,0,0,0,243,1
0,2,1032,0,115,1
0,0,0,0,227,1
0,0,0,0,231,1
0,0,294,413,16,0
3,0,3946,332,1,0
0,0,322,351,4,0
0,1,46,75,193,0
0,0,0,0,238,1
0,0,246,18036,1,0
0,2,8,0,1,1
0,0,0,0,143,1
0,0,0,0,210,1
0,0,8,511,1,0
0,0,0,0,2,0
0,0,338,664,2,0
0,0,193,7355,7,0
1,0,831,341,1,0
4,0,2038,368,1,0
0,2,8,0,1,1
0,0,0,0,233,1
0,0,0,0,192,1
0,0,0,0,58,1
0,0,0,0,212,1
0,0,0,0,269,1
0,0,0,0,227,1
2976,1,147,105,1,0
0,2,1032,0,510,1
0,2,1032,0,301,1
0,0,293,5093,24,0
0,0,153,11361,32,0
0,1,43,136,107,0
0,0,54540,8314,6,1
0,0,310,2730,25,0
0,0,241,346,2,0
0,0,1339,0,2,0
0,0,213,307,9,0
0,0,295,799,13,0
0,0,355,1320,9,0
0,0,0,0,111,1
0,2,1480,0,20,1
0,0,567,0,2,0
0,0,0,0,103,1
0,0,297,555,10,0
0,0,0,0,273,1
42470,0,1,0,2,1
0,0,207,363,63,0
0,0,0,0,91,1
0,0,1211,2449,1,1
0,1,45,84,253,0
0,1,43,43,135,0
0,0,313,2698,1,0
0,0,289,2459,7,0
0,0,0,0,268,1
0,0,0,0,509,1
5,0,1757,361,3,0
41476,0,1,0,2,1
29,0,1074,3081,1,0
0,0,0,0,43,1
0,0,333,864,11,0
0,0,301,458,1,0
0,0,0,0,1,1
0,0,0,0,221,1
0,0,312,16060,1,0
0,0,0,0,269,1
0,0,0,0,147,1
0,0,979,330,1,0
0,1,1,1,14,1
0,0,309,4119,3,0
0,0,315,788,11,0
0,0,0,0,1,0
0,0,0,0,176,1
0,2,182,0,6,0
0,0,0,0,184,1
0,2,8,0,1,1
0,0,0,0,113,1
0,0,0,0,66,1
0,0,194,0,2,0
0,0,0,0,294,1
0,1,28,0,40,1
0,0,327,4058,6,0
0,0,0,0,247,1
0,0,0,0,5,1
0,0,0,0,79,1
0,0,313,426,7,0
0,0,0,0,235,1
0,0,208,3090,5,0
0,0,0,0,65,1
0,2,8,0,1,1
0,0,217,1819,30,0
0,0,0,0,146,1
0,0,0,0,102,1
0,2,183,0,2,0
0,0,249,1397,10,0
7,0,1585,364,1,0
0,0,283,171,24,0
0,0,0,0,257,1
0,0,1891,335,1,0
0,0,0,0,243,1
0,0,0,0,255,1
0,0,8737,0,12,0
0,2,8,0,1,1
0,0,0,0,111,1
0,1,42,42,5,0
0,0,309,3896,8,0
2178,1,147,105,1,0
0,0,245,0,1,0
0,0,0,0,263,1
0,0,228,8539,4,0
0,0,0,0,510,1
27,0,1503,4152,1,0
0,0,0,0,143,1
0,0,0,0,292,1
0,0,200,1061,17,0
0,0,54540,8314,2,1
0,0,303,3120,21,0
0,2,1032,0,167,1
0,0,0,0,197,1
3,1,90,33,3,0
0,1,1,0,5,1
0,0,258,9595,3,0
0,0,12165,0,1,0
0,0,0,0,243,1
31,0,1505,4152,1,0
0,0,0,0,244,1
0,0,194,1654,1,0
0,1,44,139,20,0
0,0,158,6917,2,0
0,0,0,0,207,1
0,0,0,0,244,1
0,0,0,0,22,1
0,0,318,2698,15,0
0,0,9,140,1,0
0,1,46,77,224,0
3764,1,146,105,1,0
0,0,0,0,300,1
0,0,0,0,252,1
0,1,44,131,111,0
0,0,54540,8314,2,1
0,2,520,0,482,1
0,0,1015,333,1,0
0,0,0,0,267,1
0,0,0,0,107,1
0,0,0,0,157,1
0,1,28,0,55,1
35,0,1499,4152,1,0
0,0,0,0,124,1
0,0,253,1022,21,0
0,0,0,0,291,1
0,0,572,330,1,0
3,0,1505,336,1,0
0,0,354,2825,7,0
0,0,0,0,233,1
0,0,0,0,1,0
0,0,0,0,164,1
0,0,212,418,7,0
0,0,219,2393,3,0
0,0,187,16118,1,0
17038,1,147,105,5,0
0,1,43,70,17,0
0,0,211,1863,6,0
0,0,222,1981,10,0
14,1,105,145,2,0
0,0,3425,334,1,0
0,2,1032,0,276,1
0,1,28,0,76,1
0,0,227,457,13,0
0,0,194,10994,1,0
0,1,44,161,294,0
0,2,8,0,1,1
0,0,0,0,199,1
0,0,0,0,290,1
0,2,1032,0,233,1
0,1,44,136,108,0
0,0,0,0,239,1
2,0,1206,334,1,0
0,0,0,0,95,1
0,0,316,406,16,0
20,0,115,12486,1,0
0,0,1030,0,13,0
0,0,0,0,184,1
0,0,0,0,150,1
0,1,45,75,191,0
0,0,0,0,13,1
0,0,0,0,8,0
0,0,314,479,5,0
0,0,0,0,119,1
0,0,16441,329,1,0
0,0,0,0,110,1
0,0,0,0,121,1
2467,1,147,105,2,0
0,0,0,0,278,1
0,1,45,111,189,0
0,1,1,0,40,1
0,2,8,0,1,1
0,2,8,0,1,1
0,0,0,0,20,1
0,1,207,0,2,1
0,1,28,0,52,1
0,1,45,131,173,0
0,0,0,0,143,1
0,2,1032,0,208,1
0,0,338,4279,10,0
0,2,8,0,1,1
0,0,225,372,4,0
0,0,0,0,206,1
0,0,259,295,11,0
6,0,1784,339,2,0
0,0,239,6224,10,0
0,0,277,5721,3,0
0,0,322,4083,23,0
0,0,326,1672,1,0
0,0,178,2563,1,0
0,0,2187080,0,2,0
0,0,0,0,1,0
0,0,0,0,214,1
0,0,383,0,2,0
0,0,0,0,260,1
0,0,0,0,236,1
0,0,0,0,419,1
0,0,0,0,4,1
0,0,0,0,203,1
0,0,249,25024,1,0
0,0,334,277,10,0
0,1,43,43,195,0
0,0,0,0,250,1
0,0,237,8734,8,0
0,0,264,481,3,0
0,0,0,0,122,1
0,0,296,9455,1,0
0,0,213,7609,26,0
0,0,0,0,110,1
0,0,252,451,12,0
0,0,0,0,232,1
0,0,310,1738,4,0
0,1,43,125,36,0
0,1,43,72,144,0
0,0,0,0,71,1
15,1,105,147,2,0
0,0,0,0,263,1
0,0,0,0,268,1
0,0,0,0,1,1
3,0,1302,337,1,0
0,0,216,1214,14,0
0,2,8,0,1,1
0,0,327,182,19,0
0,0,305,525,3,0
0,0,226,2344,5,0
0,1,28,0,76,1
0,0,0,0,180,1
0,1,91,0,2,0
0,0,309,398,7,0
0,0,0,0,218,1
0,0,0,0,124,1
0,0,307,863,11,0
0,0,198,6055,3,0
0,0,0,0,20,1
0,0,0,0,220,1
0,0,326,1770,8,0
0,0,0,0,141,1
0,0,63,0,1,0
0,0,0,0,227,1
0,0,309,534,31,0
0,0,0,0,486,1
26848,0,1,0,2,1
0,0,304,784,6,0
0,2,1032,0,202,1
2,0,1663,336,1,0
0,0,0,0,227,1
0,0,305,1380,3,0
0,1,105,146,5,0
0,0,0,0,143,1
0,2,30,0,1,0
0,0,226,5087,18,0
0,0,0,0,286,1
0,0,0,0,239,1
0,0,347,1110,12,0
0,0,0,0,274,1
0,0,852,0,17,0
0,2,1032,0,390,1
0,0,213,2445,5,0
5,0,0,0,1,1
0,2,8,0,1,1
0,0,0,0,107,1
0,0,327,270,1,0
0,0,227,2445,5,0
0,0,0,0,223,1
0,0,339,1092,6,0
0,2,8,0,1,1
0,0,0,0,19,1
0,0,258,830,35,0
0,0,0,0,281,1
0,0,0,0,217,1
0,0,0,0,94,1
0,2,8,0,1,1
0,0,326,2431,5,0
0,0,292,14949,13,0
0,0,199,10449,5,0
0,0,0,0,284,1
0,0,965,0,1,0
0,0,0,0,201,1
2,0,1289,326,1,0
0,0,0,0,109,1
92,0,312,178,34,0
0,0,158,10144,3,0
0,2,1032,0,45,1
0,0,0,0,69,1
0,0,301,4433,3,0
0,0,0,0,1,0
0,1,516,4,363,0
0,0,0,0,107,1
0,0,0,0,136,1
0,1,1,0,18,1
0,1,44,44,229,0
0,0,0,0,94,1
0,0,277,575,19,0
0,0,218,1853,4,0
0,0,0,11269,2,0
0,0,0,0,143,1
0,1,45,82,243,0
0,1,46,77,137,0
0,0,214,8487,14,0
0,0,253,346,3,0
0,0,349,12591,4,0
0,0,0,0,147,1
0,0,12324,0,117,0
0,0,0,0,22,1
0,0,0,0,9,1
0,1,102,0,1,0
0,0,0,0,268,1
0,0,0,0,110,1
0,0,209,171,5,0
0,0,301,291,2,0
0,0,194,15965,22,0
0,1,45,135,76,0
0,0,258,471,17,0
0,0,0,0,299,1
0,0,267,666,7,0
0,0,0,0,1,0
1,0,850,328,1,0
0,0,247,32365,9,0
0,0,226,3846,3,0
0,0,217,1591,11,0
0,2,8,0,1,1
0,0,0,0,112,1
0,0,194,293,8,0
0,0,244,1374,4,0
0,0,1470,0,19,0
0,1,1,0,114,1
0,0,26,0,2,0
0,0,0,0,145,1
0,1,45,140,123,0
0,1,45,81,226,0
0,0,0,0,137,1
0,0,0,0,235,1
0,0,216,2361,10,0
0,2,1032,0,511,1
0,0,342,9542,1,0
0,2,1032,0,510,1
0,0,264,19932,1,0
0,2,8,0,1,1
0,0,300,413,3,0
0,0,224,994,20,0
0,0,0,0,136,1
0,0,0,0,120,1
38,0,1441,4152,1,0
0,1,46,75,241,0
0,1,516,4,286,0
0,0,0,0,141,1
0,0,0,0,324,1
0,0,0,0,103,1
0,0,0,0,290,1
0,0,232,16070,8,0
0,0,0,0,140,1
16,0,2308,336,1,0
0,0,0,0,2,0
0,0,0,0,87,1
0,0,0,0,270,1
0,0,0,0,139,1
0,0,217,3008,5,0
0,0,0,0,276,1
0,0,260,3394,8,0
0,1,22,75,2,0
0,1,43,136,129,0
0,2,8,0,1,1
0,0,0,0,253,1
0,0,0,0,299,1
0,0,287,811,13,0
0,0,253,552,5,0
0,0,0,0,106,1
0,0,242,426,4,0
0,0,0,0,51,1
0,0,294,2039,23,0
0,0,0,0,366,1
0,0,244,511,19,0
0,0,0,0,153,1
0,0,0,0,298,1
0,0,0,0,128,1
13,0,1555,328,1,0
0,0,307,680,16,0
1,0,929,333,1,0
0,0,37,0,2,0
2,0,252,14445,1,0
0,0,237,1021,7,0
0,0,0,0,100,1
0,1,1,0,10,1
0,0,212,2071,12,0
0,0,0,0,127,1
0,0,0,0,7,0
0,0,251,1911,2,0
0,0,197,1037,5,0
0,0,0,0,238,1
0,0,258,255,10,0
0,0,760,335,1,0
0,0,0,0,2,0
0,1,45,102,199,0
0,0,283,279,3,0
0,0,0,0,79,1
0,0,0,0,193,1
0,0,226,1270,8,0
0,0,0,0,143,1
0,0,0,0,1,0
1,0,3503,339,1,0
0,0,206,365,28,0
710,0,664,20377,1,0
0,0,216,1418,5,0
0,1,138,44,275,0
1,0,501760,0,1,0
0,0,279,602,34,0
18,0,115,6133,1,0
0,0,240,2698,2,0
0,0,291,2996,22,0
0,0,306,1380,3,0
0,0,0,0,196,1
0,1,147,0,4,0
0,1,105,147,9,0
0,0,0,0,251,1
0,0,0,0,298,1
0,0,162,30113,9,0
0,0,0,0,229,1
0,0,343,134175,12,0
0,0,0,0,1,0
0,0,210,738,3,0
0,0,0,0,118,1
0,0,0,0,49,1
0,0,0,0,229,1
0,0,0,0,127,1
0,0,241,361,5,0
0,1,1,0,30,1
0,0,10044,0,5,0
0,2,8,0,1,1
0,0,292,246,33,0
0,0,287,324,6,0
0,0,0,0,300,1
0,0,54540,8314,5,1
0,2,8,0,1,1
0,0,205,659,28,0
0,0,54540,8314,1,1
0,0,0,0,174,1
0,0,0,0,126,1
0,0,0,0,236,1
0,0,853,278,1,0
0,0,0,0,39,1
0,0,0,0,37,1
0,0,0,0,247,1
0,2,520,0,373,1
0,1,1,0,47,1
0,0,1589,334,1,0
0,0,418,9927,9,0
0,0,0,0,76,1
0,0,0,0,280,1
0,0,285,1345,23,0
5,0,11556,1383,1,0
0,0,1240,325,1,0
0,0,501760,0,1,0
0,0,181,2467,2,0
0,1,28,0,18,1
0,1,44,92,174,0
0,0,0,0,223,1
0,0,16787,0,12,0
0,0,388,138,1,0
0,0,0,0,216,1
0,0,0,0,148,1
0,1,45,45,16,0
0,0,326,1891,22,0
0,0,12,0,2,0
0,0,321,1026,15,0
0,0,0,0,188,1
0,0,324,344,7,0
0,0,0,0,407,1
5,0,180,828,2,0
0,1,42,42,10,0
0,0,308,491,3,0
31809,0,1,0,2,1
0,0,338,1893,2,0
0,1,44,110,80,0
0,0,1363,0,11,0
0,2,520,0,106,1
0,2,8,0,1,1
0,0,233,636,4,0
0,0,0,0,254,1
0,0,0,0,232,1
0,2,8,0,1,1
0,0,280,263,10,0
0,0,0,0,108,1
0,1,1,0,13,1
0,1,516,4,12,0
0,2,8,0,1,1
0,0,748,0,1,0
0,0,263,895,34,0
0,0,236,819,1,0
0,0,192,0,2,0
0,2,520,0,46,1
0,0,304,2507,5,0
0,0,251,2792,17,0
5632,0,3053,439262,1,0
13500,0,125,10835,1,0
0,0,0,0,220,1
0,0,54540,8314,1,1
0,0,0,0,98,1
0,0,0,0,251,1
0,0,0,0,250,1
0,0,0,0,133,1
0,0,0,0,144,1
7,0,55,170,1,0
0,1,28,0,87,1
0,0,0,0,250,1
0,2,1032,0,13,1
0,0,259,0,2,0
0,2,18,0,1,1
0,1,45,118,245,0
0,0,3057,331,1,0
0,0,304,753,3,0
0,0,239,846,33,0
0,0,331,1047,21,0
0,2,8,0,1,1
0,0,0,0,256,1
0,0,200,647,5,0
0,0,1363,0,18,0
0,0,327,1469,3,0
0,0,0,0,103,1
0,0,1713,336,1,0
0,0,12286,0,1,0
0,0,1074,388,181,0
0,0,186,5422,7,0
0,2,1032,0,510,1
3030,1,17,17,2,0
0,1,44,44,163,0
0,1,45,129,68,0
0,0,290,4017,1,0
0,2,8,0,1,1
0,0,220,294,19,0
0,0,0,0,145,1
0,0,208,776,1,0
1,0,1207,335,1,0
0,0,337,1493,11,0
0,1,44,120,191,0
0,0,213,313,40,0
0,0,286,8422,9,0
0,0,0,0,270,1
0,2,18,0,1,1
0,2,18,0,1,1
0,0,5336,0,13,0
0,0,219,484,11,0
0,0,169360,0,2,0
0,0,0,0,158,1
0,0,250,7353,1,0
0,0,2895,329,1,0
0,0,334,0,2,1
0,1,43,70,77,0
0,0,0,0,106,1
0,0,0,0,19,1
0,0,0,0,137,1
8,0,6,0,509,1
0,0,190,0,2,0
0,0,186,409,3,0
0,1,43,112,114,0
0,0,803,389,1,0
19759,1,146,105,1,0
0,0,0,0,191,1
0,0,303,369,17,0
0,0,0,0,66,1
0,0,1647,384,1,0
0,0,10389,0,3,0
0,0,0,0,285,1
4764,1,147,105,4,0
0,1,44,131,30,0
0,0,0,0,235,1
0,0,54540,8314,3,1
0,0,0,0,125,1
0,0,0,0,255,1
0,0,0,0,120,1
0,0,0,0,72,1
0,0,326,13988,6,0
0,2,8,0,1,1
0,0,193,441,15,0
0,0,260,6961,17,0
0,1,42,42,1,0
0,0,247,1581,1,0
0,0,344,274,17,0
